date,open,high,low,close,volume,trade_count,vwap,symbol
9/21/2020,54.38,54.88,53.9,54.46,2993201,29048,54.324149,BUD
9/22/2020,55.07,55.29,53.83,54.34,1778966,16380,54.311542,BUD
9/23/2020,54.22,54.64,52.46,52.53,2541392,21540,53.038702,BUD
9/24/2020,52.29,53.17,51.8,52.88,1725401,19946,52.646463,BUD
9/25/2020,52.06,52.94,51.79,52.82,1830570,13585,52.341177,BUD
9/28/2020,54.69,54.92,54.22,54.38,1499424,15170,54.454003,BUD
9/29/2020,54.43,54.67,54.11,54.28,1322704,12388,54.325381,BUD
9/30/2020,54.33,55.11,53.51,53.88,1659142,16733,54.173862,BUD
10/1/2020,53.82,53.95,53.24,53.6,1141481,13289,53.622022,BUD
10/2/2020,53.01,54.32,52.93,54,1203069,13919,53.787806,BUD
10/5/2020,55.23,55.6399,54.84,55.29,1037485,12490,55.165859,BUD
10/6/2020,57.41,57.96,56.5401,56.82,2232567,23702,57.35038,BUD
10/7/2020,58.5,58.82,58.155,58.44,1910221,19180,58.470842,BUD
10/8/2020,59,59.685,58.661,59.63,1740081,16763,59.345872,BUD
10/9/2020,59.6,59.85,59.14,59.5,1157273,13000,59.584756,BUD
10/12/2020,59.6,60.145,59.6,59.97,1025970,11869,59.927264,BUD
10/13/2020,58.6,58.68,57.68,58.16,1318942,14137,58.158778,BUD
10/14/2020,57.74,58.07,57.06,57.33,1343787,14814,57.482787,BUD
10/15/2020,54.94,55.28,54.53,54.92,2584675,25635,54.936536,BUD
10/16/2020,55.04,55.68,54.85,55.42,1495905,13284,55.369916,BUD
10/19/2020,55.95,56.37,55.45,55.53,1395987,13924,55.923461,BUD
10/20/2020,56.92,57.4,56.76,56.92,1607335,18049,57.051638,BUD
10/21/2020,55.68,56.2,55.47,55.59,1227270,13660,55.756828,BUD
10/22/2020,55.08,56.268,55,56.17,1533148,16061,55.866663,BUD
10/23/2020,57.6,57.71,56.98,57.59,1347380,13790,57.390526,BUD
10/26/2020,57.17,57.17,55.75,56.67,1656914,19160,56.519542,BUD
10/27/2020,55.78,56.2,55.07,55.25,2052404,21443,55.531092,BUD
10/28/2020,53.3,53.58,52.46,53.02,4788505,32618,53.101163,BUD
10/29/2020,52.9,54.06,52.53,53.39,2458301,22762,53.165723,BUD
10/30/2020,53.37,53.39,51.45,51.91,2008608,21955,52.002402,BUD
11/2/2020,52.14,52.44,51.67,52.24,1889605,19523,52.131946,BUD
11/3/2020,53.56,54.46,53.55,53.85,1872120,20352,54.022189,BUD
11/4/2020,54.18,54.95,53.66,54.05,2635877,27818,54.429459,BUD
11/5/2020,56,56.46,55.69,56.22,2706174,24246,56.151131,BUD
11/6/2020,57.01,57.185,56.39,56.68,1362632,15266,56.762971,BUD
11/9/2020,63.8,64.16,61.97,62.52,6992796,62376,62.909267,BUD
11/10/2020,65.5,67.15,65.21,66.6,4334200,40668,66.378827,BUD
11/11/2020,66.87,67.35,66.67,66.99,2467350,24527,66.961729,BUD
11/12/2020,66.22,66.43,64.765,65.04,2625052,23910,65.63122,BUD
11/13/2020,65.4,66.38,65.34,66.36,1558049,15748,65.893312,BUD
11/16/2020,69.3,69.3,67.25,68,1590908,18478,67.974336,BUD
11/17/2020,66.59,67.2,66.41,66.55,1627784,18225,66.745511,BUD
11/18/2020,66.61,67.11,65.89,65.89,1753118,17677,66.546532,BUD
11/19/2020,65.74,66.05,65.2627,65.97,1007428,11383,65.744494,BUD
11/20/2020,65,65.53,64.6043,65.04,1552904,15803,65.008695,BUD
11/23/2020,66.13,66.58,65.52,66.34,1259363,13327,66.173064,BUD
11/24/2020,68.82,69,68.21,68.89,1927727,21616,68.705121,BUD
11/25/2020,67.86,68.225,67.55,67.99,868209,11771,67.913876,BUD
11/27/2020,67.93,68.69,67.87,68.43,533484,7383,68.39374,BUD
11/30/2020,68.32,68.32,66.4,66.68,1622969,19528,67.09202,BUD
12/1/2020,67.29,67.98,66.89,67.81,1532265,16993,67.637617,BUD
12/2/2020,67.28,68.13,67.18,68,849525,10416,67.823029,BUD
12/3/2020,68.88,69.41,68.45,68.91,889609,12371,69.078115,BUD
12/4/2020,70.71,70.87,70.22,70.54,2044933,14683,70.556548,BUD
12/7/2020,70.26,70.35,69.81,70.03,724594,9161,70.075741,BUD
12/8/2020,69.88,70.42,69.65,69.82,943029,10800,69.9596,BUD
12/9/2020,70.21,70.66,69.93,70.47,854317,11417,70.361747,BUD
12/10/2020,70.74,71.31,70.36,70.76,1069821,13946,70.811956,BUD
12/11/2020,69.64,69.89,68.9,69.64,833540,10832,69.403863,BUD
12/14/2020,69.95,70.61,69.64,70,1590945,15682,69.998817,BUD
12/15/2020,69.95,70.74,69.75,70.74,1748920,11032,70.266306,BUD
12/16/2020,70.08,70.47,69.8584,70.18,1845651,15035,70.093964,BUD
12/17/2020,70.84,72.103,70.83,71.45,1499991,15388,71.581023,BUD
12/18/2020,70.74,71.72,70.74,71.5,2294704,14288,71.192474,BUD
12/21/2020,68.56,70.03,68.41,70.01,2938346,25732,69.178738,BUD
12/22/2020,69.42,70.08,69.34,69.65,1311289,12553,69.689772,BUD
12/23/2020,70.8,71.57,70.45,70.5,1831460,18364,70.906664,BUD
12/24/2020,71,71.07,70.195,70.55,940996,7043,70.707788,BUD
12/28/2020,71.21,71.6,70.48,70.57,1410445,14601,70.994165,BUD
12/29/2020,71.29,71.86,70.88,70.99,1638720,17204,71.273399,BUD
12/30/2020,70.95,71.36,70.52,70.65,961390,12177,70.823594,BUD
12/31/2020,70.33,70.37,69.46,69.91,821665,10841,69.881451,BUD
1/4/2021,71.8,71.83,69.39,69.77,1597562,19317,70.172919,BUD
1/5/2021,70,71.05,69.788,70.75,1335163,15208,70.433253,BUD
1/6/2021,71.6,72.41,71.27,71.83,1417814,18361,71.914766,BUD
1/7/2021,71.78,71.9,70.9,71.2,1071382,12833,71.368554,BUD
1/8/2021,70.68,71.22,70.19,71.08,933189,13103,70.749975,BUD
1/11/2021,69,69.42,68.53,69.11,1687987,16581,69.012128,BUD
1/12/2021,68.58,69.15,68.47,69,2237253,14779,68.741453,BUD
1/13/2021,68.7,69.38,68.62,69.07,2405110,13441,68.88097,BUD
1/14/2021,69.36,69.655,68.8,69.35,1372608,12494,69.31286,BUD
1/15/2021,68.43,68.985,67.96,68.64,1895916,17985,68.551585,BUD
1/19/2021,69.05,69.18,68.08,68.34,1025132,12027,68.493469,BUD
1/20/2021,68.25,68.36,67.84,68.3,994159,12312,68.148413,BUD
1/21/2021,67.5,67.94,67.2,67.81,1212743,13594,67.661266,BUD
1/22/2021,66.62,67.017,66.35,66.61,1298723,11973,66.622738,BUD
1/25/2021,64.75,64.93,64.18,64.7,1831564,21264,64.588124,BUD
1/26/2021,64.64,65.22,64.44,65.14,1264504,14041,64.886231,BUD
1/27/2021,63.33,64.281,62.92,63.46,1974198,24678,63.733246,BUD
1/28/2021,64.1,65.7,63.95,65.02,1495348,19337,65.085457,BUD
1/29/2021,64.26,64.26,62.53,62.69,2049851,21236,63.142869,BUD
2/1/2021,64.41,64.43,63.45,63.88,1028653,12170,63.788857,BUD
2/2/2021,65.67,66.14,65.39,65.88,1391941,16309,65.756455,BUD
2/3/2021,65.42,65.72,64.79,65.45,917146,13169,65.339193,BUD
2/4/2021,65.4,65.57,64.91,65.55,997275,12587,65.287448,BUD
2/5/2021,65.94,66.2,65.45,65.63,2318807,18458,65.80969,BUD
2/8/2021,65.3,65.77,64.8855,65.07,1667571,17424,65.210067,BUD
2/9/2021,64.85,65.28,64.42,64.7,2255563,15165,64.876822,BUD
2/10/2021,65.18,65.36,64.29,64.5,2469118,19656,64.691923,BUD
2/11/2021,64.58,64.66,63.525,63.74,2062771,19257,63.836199,BUD
2/12/2021,63.74,63.75,63.19,63.56,2346076,22999,63.457744,BUD
2/16/2021,64.87,64.93,64.24,64.73,1788036,16282,64.695731,BUD
2/17/2021,64.38,64.5,63.88,64.33,1576966,16156,64.175445,BUD
2/18/2021,63.45,63.99,63.17,63.9,1220746,10598,63.61276,BUD
2/19/2021,64.7,65.105,64.425,64.46,1062694,11492,64.717098,BUD
2/22/2021,63.61,64.78,63.55,64.35,1398580,13949,64.321013,BUD
2/23/2021,64.48,65.18,64.08,65.02,1547582,16774,64.728162,BUD
2/24/2021,64.11,65.49,64.1,65.25,2621924,16823,64.698025,BUD
2/25/2021,62.4,62.4,59.96,60.11,6386981,52892,61.032906,BUD
2/26/2021,58.35,58.56,57.13,57.73,4286017,41986,57.889151,BUD
3/1/2021,59.12,60.12,58.9,59.34,2485302,24833,59.605396,BUD
3/2/2021,58.67,59.5,58.5,59.18,1358119,14686,59.020032,BUD
3/3/2021,59.16,59.74,59.09,59.21,1282179,15800,59.34075,BUD
3/4/2021,60.87,61.57,59.78,60.42,3348580,31035,60.730128,BUD
3/5/2021,60.81,61.19,59.9,60.96,1770238,17760,60.579205,BUD
3/8/2021,61,61.78,60.77,61.32,1156407,13739,61.385817,BUD
3/9/2021,62.39,62.57,61.82,62.18,1329364,14849,62.274111,BUD
3/10/2021,63.24,63.63,62.83,63.36,1227243,15178,63.261094,BUD
3/11/2021,62.39,62.57,62.07,62.37,1591565,16631,62.367282,BUD
3/12/2021,61.94,62.91,61.94,62.87,1147004,12012,62.552293,BUD
3/15/2021,62.4,62.88,62.23,62.67,1304182,16020,62.581748,BUD
3/16/2021,62.45,62.59,61.85,61.85,1809742,18743,62.188199,BUD
3/17/2021,62.97,63.97,62.8,63.83,2017962,20588,63.404015,BUD
3/18/2021,62.88,63.82,62.75,62.76,1289150,15305,63.283085,BUD
3/19/2021,63.31,64.42,62.9,64.29,1284069,13758,63.883671,BUD
3/22/2021,63.62,63.96,63.21,63.39,2691033,12221,63.448118,BUD
3/23/2021,63.41,63.68,62.71,62.8,1253679,11988,63.090047,BUD
3/24/2021,62,62.67,61.87,62.04,1030489,12420,62.232613,BUD
3/25/2021,61.5,62.155,61.195,62.04,1053076,12125,61.651488,BUD
3/26/2021,62.38,63.4,62.23,63.31,1678454,15949,62.823121,BUD
3/29/2021,63.8,64.51,63.74,64.1,1722610,16439,64.160851,BUD
3/30/2021,64.44,64.6677,63.92,63.98,1067993,12349,64.254265,BUD
3/31/2021,63.42,63.57,62.84,62.85,1362860,15585,63.103348,BUD
4/1/2021,63.44,63.89,62.9,63.79,1129300,12564,63.450149,BUD
4/5/2021,64.19,64.62,64.16,64.34,838141,10402,64.363638,BUD
4/6/2021,64.03,64.24,63.82,63.9,968295,10839,64.042392,BUD
4/7/2021,63.9,64.03,63.32,63.57,1020074,10718,63.664973,BUD
4/8/2021,64.32,65.345,64.05,65.14,1339517,13775,64.904914,BUD
4/9/2021,65.08,65.395,64.94,65.39,883808,11007,65.178791,BUD
4/12/2021,65.2,65.72,64.86,65.07,923051,12034,65.145379,BUD
4/13/2021,63.8,64.6,63.62,64.38,895011,10643,64.272268,BUD
4/14/2021,65.34,65.53,65.07,65.16,824545,9700,65.256491,BUD
4/15/2021,67.55,67.835,67.19,67.73,1769649,17857,67.570658,BUD
4/16/2021,68.17,68.23,67.8,68.14,925523,12379,68.013918,BUD
4/19/2021,69,69.02,68.4,68.71,1252730,15489,68.685038,BUD
4/20/2021,67.92,67.96,66.26,67.31,991048,12868,67.321586,BUD
4/21/2021,68.46,69.75,68.365,69.63,1415655,15213,69.408483,BUD
4/22/2021,70.08,70.65,69.9575,70.23,1202853,14071,70.259936,BUD
4/23/2021,69.81,70.755,69.76,70.45,832337,10224,70.42435,BUD
4/26/2021,70,70.7385,70,70.59,608863,8373,70.453002,BUD
4/27/2021,70.03,70.49,69.9,70.33,734840,9856,70.250839,BUD
4/28/2021,71.68,71.83,71.23,71.33,1223052,14106,71.500755,BUD
4/29/2021,71.59,72.28,71.59,72.14,1107492,12297,71.94954,BUD
4/30/2021,71.48,71.71,70.725,70.96,1121269,12090,71.041405,BUD
5/3/2021,70.75,71.74,70.73,71.63,989210,13821,71.349268,BUD
5/4/2021,70.62,70.87,70.26,70.59,853019,11427,70.554465,BUD
5/5/2021,70.54,70.65,70.27,70.62,942126,12001,70.501882,BUD
5/6/2021,74.95,75.74,73.67,75,3106294,31878,74.819952,BUD
5/7/2021,74.13,74.745,73.93,74.59,1308343,15181,74.491249,BUD
5/10/2021,74.84,75.77,74.83,74.88,1348253,15389,75.211428,BUD
5/11/2021,74,74.35,73.58,74.35,1421698,18219,74.005305,BUD
5/12/2021,73.97,74.87,73.7,73.96,1000841,13839,74.26813,BUD
5/13/2021,74.41,75.27,74.26,74.96,1021416,12687,74.903846,BUD
5/14/2021,75.43,75.82,75.34,75.66,996894,13103,75.587039,BUD
5/17/2021,75.35,75.66,75.03,75.34,728604,10501,75.372734,BUD
5/18/2021,75.21,75.24,74.69,74.75,626801,9276,74.92161,BUD
5/19/2021,74.37,74.64,73.63,74.48,1196376,17579,74.285993,BUD
5/20/2021,74.79,75.62,74.52,75.35,786671,9682,75.161472,BUD
5/21/2021,76,76.15,75.46,75.76,789239,10890,75.848947,BUD
5/24/2021,75.93,76.18,75.82,75.97,615882,8844,76.009605,BUD
5/25/2021,76.1,76.15,75.582,75.66,811615,10806,75.81398,BUD
5/26/2021,75.75,76.21,75.67,75.86,715845,9926,75.904632,BUD
5/27/2021,76.11,76.32,75.56,75.86,890281,10774,75.926972,BUD
5/28/2021,75.81,76.072,75.67,75.77,1258724,15118,75.852148,BUD
6/1/2021,76.1,76.6899,76.0201,76.46,1528902,16669,76.424594,BUD
6/2/2021,77.23,77.59,77.04,77.53,1098718,14587,77.362879,BUD
6/3/2021,76.5,76.55,75.93,76.34,901074,11657,76.22758,BUD
6/4/2021,76.39,76.83,76.15,76.79,889302,12218,76.567294,BUD
6/7/2021,77.65,78.25,77.48,78.19,1174950,14324,78.005197,BUD
6/8/2021,78.91,79.135,78.68,78.82,985231,14471,78.898833,BUD
6/9/2021,78.95,79.05,78.54,78.54,579969,9748,78.76715,BUD
6/10/2021,78.66,78.82,78.37,78.39,685414,10122,78.56006,BUD
6/11/2021,78.16,78.29,77.72,78.16,587982,8551,78.007724,BUD
6/14/2021,78.47,79,78.19,78.99,1172758,12671,78.695299,BUD
6/15/2021,79.36,79.67,78.93,79.35,1877074,17786,79.401553,BUD
6/16/2021,79.41,79.57,78.23,78.6,1018608,13341,78.956803,BUD
6/17/2021,77.24,77.67,77,77.03,1039881,15085,77.280836,BUD
6/18/2021,75.55,75.74,74.97,74.99,1386505,15313,75.20401,BUD
6/21/2021,75.49,76.33,75.405,76.12,891829,12476,75.918844,BUD
6/22/2021,75.99,76.19,75.6903,75.95,735338,10584,75.965818,BUD
6/23/2021,76.1,76.16,75.03,75.07,786878,10012,75.41284,BUD
6/24/2021,75.51,75.74,75.3,75.45,456367,7156,75.504418,BUD
6/25/2021,75.18,75.49,75.11,75.45,668671,8544,75.289486,BUD
6/28/2021,74.78,74.808,73.83,74.03,1240035,15487,74.08248,BUD
6/29/2021,73.48,73.64,72.745,72.79,1250402,16259,73.018793,BUD
6/30/2021,72.75,72.99,71.74,72.01,1540310,19620,72.09859,BUD
7/1/2021,71.98,72.4,71.86,72.1,736925,10475,72.101548,BUD
7/2/2021,71.4,71.57,71.15,71.48,852092,12017,71.385168,BUD
7/6/2021,71,71.03,70.02,70.34,1270775,16966,70.46846,BUD
7/7/2021,70.18,70.86,70.12,70.78,1184866,14497,70.532168,BUD
7/8/2021,69.58,69.68,68.92,69.61,1522170,18008,69.408441,BUD
7/9/2021,69.42,69.94,69.37,69.88,1031001,12989,69.764943,BUD
7/12/2021,69.28,69.67,69.033,69.61,1107162,12661,69.40904,BUD
7/13/2021,69.19,70,69.085,69.46,2999425,26447,69.561585,BUD
7/14/2021,69.44,69.67,69.22,69.49,1133470,13048,69.461975,BUD
7/15/2021,68.98,69.13,68.44,68.78,1464375,15786,68.771863,BUD
7/16/2021,69.07,69.13,68.27,68.45,1405815,17191,68.585333,BUD
7/19/2021,66.61,66.72,65.4,66.26,2695947,30305,66.038815,BUD
7/20/2021,66.06,67.19,65.87,66.93,1727053,19728,66.793042,BUD
7/21/2021,67.89,68.91,67.84,68.4,2161428,20984,68.499088,BUD
7/22/2021,69.31,69.37,68.02,68.19,1326075,14201,68.416261,BUD
7/23/2021,68.66,68.71,68.11,68.16,897060,11416,68.315221,BUD
7/26/2021,67.88,69.03,67.83,69.01,1347497,15326,68.704924,BUD
7/27/2021,68.83,69.13,68.51,68.71,1201738,13354,68.760206,BUD
7/28/2021,68.52,68.93,68.41,68.63,1338883,16824,68.640977,BUD
7/29/2021,65.76,66.07,64.64,64.79,4649352,44640,65.157454,BUD
7/30/2021,64.11,64.36,62.74,62.98,3733583,32333,63.231428,BUD
8/2/2021,62.97,63.64,62.86,62.95,1519314,16404,63.234453,BUD
8/3/2021,62.58,62.6,62.01,62.51,1934148,19991,62.279184,BUD
8/4/2021,62.19,62.38,61.3,61.35,2035690,22762,61.686291,BUD
8/5/2021,61.86,62.29,61.67,61.84,1620474,16488,61.904431,BUD
8/6/2021,62.23,62.35,61.541,61.69,1386049,14505,61.82094,BUD
8/9/2021,61.28,61.29,60.71,60.91,1504382,15339,60.944085,BUD
8/10/2021,61.11,61.32,60.99,61.07,902599,10580,61.118378,BUD
8/11/2021,61.27,61.49,61.05,61.39,1034820,11138,61.322702,BUD
8/12/2021,61.29,61.77,60.9,61.45,2439881,18018,61.400265,BUD
8/13/2021,61.97,62.31,61.76,61.97,1702562,13803,62.076182,BUD
8/16/2021,61.82,62.12,61.62,62,1272433,12554,61.904673,BUD
8/17/2021,61.65,61.82,60.92,61.21,1201982,14479,61.261078,BUD
8/18/2021,61.13,61.35,60.75,60.8,940710,12095,61.071534,BUD
8/19/2021,59.69,60.02,59.3714,59.87,1989587,24138,59.758688,BUD
8/20/2021,59.81,60.169,59.57,59.96,1019406,13012,59.889503,BUD
8/23/2021,60.35,60.87,60.29,60.61,771916,10352,60.642342,BUD
8/24/2021,60.5,60.879,60.45,60.49,910065,10566,60.632679,BUD
8/25/2021,60.92,61.105,60.41,60.93,1097699,14764,60.835781,BUD
8/26/2021,60.65,60.91,60.4399,60.56,821341,9927,60.629469,BUD
8/27/2021,60.61,61.5,60.51,61.39,1382688,11794,61.172929,BUD
8/30/2021,61.16,61.37,60.93,61.01,718502,9251,61.140081,BUD
8/31/2021,61,61.48,60.92,61.25,995448,10955,61.194835,BUD
9/1/2021,62.4,62.54,61.98,62.29,1101745,11907,62.313821,BUD
9/2/2021,61.01,61.23,60.35,60.4,2052437,18787,60.58775,BUD
9/3/2021,60.15,60.28,59.62,59.87,1271658,14137,59.896976,BUD
9/7/2021,58.85,60.017,58.78,59.43,2078333,19796,59.558639,BUD
9/8/2021,58.89,59.54,58.72,58.93,1351051,17537,58.949223,BUD
9/9/2021,57.75,58.11,57.5,57.93,1959121,21524,57.859993,BUD
9/10/2021,57.49,57.95,57.375,57.42,2071053,20721,57.640265,BUD
9/13/2021,57.92,58.7,57.9002,58.45,2139469,21329,58.419358,BUD
9/14/2021,58.29,58.29,57.1,57.24,1714360,18166,57.521762,BUD
9/15/2021,57.18,57.55,56.93,57.17,1351325,14859,57.179892,BUD
9/16/2021,57.34,57.625,56.91,57.39,1181353,13552,57.321483,BUD
9/17/2021,57.64,58,57.27,57.96,3038812,23822,57.637428,BUD
9/20/2021,56.84,57.585,56.65,57.12,1525437,18356,57.097555,BUD
9/21/2021,57.68,58.16,57.6,57.75,1002433,10779,57.833581,BUD
9/22/2021,58.5,59.13,58.39,58.41,1302173,14667,58.717357,BUD
9/23/2021,58.9,59.0067,58.63,58.83,823997,10602,58.852518,BUD
9/24/2021,58.08,58.44,57.98,58.11,982543,13654,58.171925,BUD
9/27/2021,58.56,59.72,58.5,59.69,2523650,18886,59.370285,BUD
9/28/2021,59.79,59.89,58.39,58.4,3138406,22422,58.997742,BUD
9/29/2021,57.9,58.13,57.385,57.54,2153143,18922,57.757882,BUD
9/30/2021,57.19,57.22,56.37,56.38,2376319,23140,56.787996,BUD
10/1/2021,56.7,56.91,56.04,56.5,2056036,20386,56.529041,BUD
10/4/2021,56.65,57.03,56.22,56.4,2679281,21419,56.568216,BUD
10/5/2021,56.29,56.35,55.88,56.18,4672328,18478,56.164941,BUD
10/6/2021,54.54,55.04,54.3,55.04,5160190,39181,54.711314,BUD
10/7/2021,55.25,55.55,54.71,54.77,4888508,33966,55.033216,BUD
10/8/2021,55.15,55.51,54.8336,54.95,2861614,18291,55.093583,BUD
10/11/2021,55.2,55.2,54.325,54.37,3497754,20036,54.657608,BUD
10/12/2021,54.19,54.45,54.0783,54.21,5760544,27758,54.226078,BUD
10/13/2021,54.8,55.82,54.62,55.62,3497578,27517,55.463043,BUD
10/14/2021,56.52,56.95,56.3,56.35,3910850,20962,56.451947,BUD
10/15/2021,56,56.01,55.19,55.29,4365413,21047,55.575472,BUD
10/18/2021,55.17,55.79,55.07,55.36,3106047,18661,55.312833,BUD
10/19/2021,55.59,55.95,55.402,55.92,2522837,18492,55.658461,BUD
10/20/2021,56.65,56.82,56.39,56.45,2151691,21404,56.59487,BUD
10/21/2021,56.35,56.41,55.795,56,2784939,17928,56.128261,BUD
10/22/2021,56.32,56.41,56.03,56.21,2351140,15938,56.191051,BUD
10/25/2021,56.09,56.46,55.78,56.26,1766516,13876,56.187301,BUD
10/26/2021,57.1,57.34,56.69,56.91,2461402,17737,57.020247,BUD
10/27/2021,57.61,57.71,56.88,57.17,4140732,27299,57.211279,BUD
10/28/2021,60.94,64.39,60.81,62.53,9165821,70983,62.952809,BUD
10/29/2021,61.9,62.26,60.875,61.22,4695465,28337,61.401486,BUD
11/1/2021,60.21,60.67,60.1,60.51,2064654,20007,60.413925,BUD
11/2/2021,60.26,60.39,59.945,60.06,1447993,14345,60.126071,BUD
11/3/2021,59.56,60.82,59.55,60.79,1524327,15406,60.343027,BUD
11/4/2021,59.72,59.78,59.11,59.5,2758736,16543,59.452124,BUD
11/5/2021,60.52,60.92,60.33,60.78,1370317,17519,60.605727,BUD
11/8/2021,60.47,60.6,60.05,60.29,962716,10011,60.291365,BUD
11/9/2021,60.41,60.53,59.8651,60.12,991941,12815,60.076648,BUD
11/10/2021,60.97,61.25,60.06,60.12,1379488,14779,60.499838,BUD
11/11/2021,60.12,60.32,59.88,60.01,876745,11509,60.0568,BUD
11/12/2021,59.86,60,59.51,59.59,1214213,11040,59.68331,BUD
11/15/2021,59.93,60.23,59.8,60.01,879208,9044,60.029573,BUD
11/16/2021,60.45,60.72,59.86,59.98,864726,8800,60.24278,BUD
11/17/2021,59.5,59.83,59.295,59.48,2850548,17612,59.454515,BUD
11/18/2021,59.41,59.44,58.815,59.43,1956459,15442,59.094012,BUD
11/19/2021,58.82,59.05,58.35,58.54,2343042,12124,58.582634,BUD
11/22/2021,58.54,59.22,58.48,58.5,904474,11051,58.75207,BUD
11/23/2021,58.82,59.02,58.52,58.9,955171,8667,58.748927,BUD
11/24/2021,58.25,58.82,58.25,58.7,1426116,8434,58.547471,BUD
11/26/2021,57.78,58.4,57.065,58.25,3459683,26168,57.732798,BUD
11/29/2021,58.26,58.54,57.07,57.36,1828733,19697,57.484574,BUD
11/30/2021,56.61,56.76,55.115,55.72,4160512,27608,55.91952,BUD
12/1/2021,56.68,56.75,54.89,54.92,2298039,23090,55.82138,BUD
12/2/2021,55.93,56.6852,55.93,56.4,2448830,22683,56.420568,BUD
12/3/2021,56.54,56.54,55.87,56.46,2378563,17895,56.188458,BUD
12/6/2021,56.94,58.93,56.92,58.57,2281459,21535,58.214116,BUD
12/7/2021,58.7,58.92,58.33,58.44,1427449,16421,58.632846,BUD
12/8/2021,57.72,57.8613,57.48,57.84,2581342,12252,57.646732,BUD
12/9/2021,57.88,57.88,57.28,57.4,2108065,11831,57.509545,BUD
12/10/2021,57.95,58.1,57.55,57.92,1251396,11769,57.786629,BUD
12/13/2021,57.85,57.89,57.3473,57.66,2304394,13532,57.653386,BUD
12/14/2021,58.17,58.68,57.781,57.85,1190406,12545,58.09128,BUD
12/15/2021,57.51,58.1,57.15,57.96,2338576,14769,57.443102,BUD
12/16/2021,59.35,59.73,59.19,59.4,1643069,17305,59.438056,BUD
12/17/2021,59.8,60.31,59.62,59.79,1770418,20221,59.91433,BUD
12/20/2021,58.86,59.16,58.4,58.61,1649241,13648,58.571954,BUD
12/21/2021,59.09,60.12,59.07,60.02,1388025,14846,59.711064,BUD
12/22/2021,59.51,60.39,59.45,60.39,1256085,13539,60.030512,BUD
12/23/2021,60.37,60.93,60.35,60.77,1008712,12598,60.649569,BUD
12/27/2021,60.35,60.7,60.14,60.69,851071,9132,60.488267,BUD
12/28/2021,59.96,60.55,59.95,60.26,867527,10576,60.228147,BUD
12/29/2021,60.02,60.32,59.9,60.26,943295,9512,60.127629,BUD
12/30/2021,60.27,60.88,60.25,60.55,964103,9695,60.637238,BUD
12/31/2021,60.54,60.78,60.11,60.55,891643,9609,60.498545,BUD
1/3/2022,62.43,63.66,62.25,63.35,3478393,21481,63.003123,BUD
1/4/2022,63.34,64.06,63.15,63.16,1639690,17419,63.634252,BUD
1/5/2022,63.34,63.65,62.6,62.64,1117586,14218,63.157529,BUD
1/6/2022,62.38,62.75,62.005,62.13,1331181,13247,62.27159,BUD
1/7/2022,62,63.3,61.99,62.93,1393913,14218,62.858009,BUD
1/10/2022,63.95,64.86,63.93,64.6,3359922,28202,64.432762,BUD
1/11/2022,64.1,64.83,63.88,64.8,1007409,13559,64.44544,BUD
1/12/2022,64.06,64.545,63.97,64.36,907427,13420,64.309192,BUD
1/13/2022,66.22,66.745,65.86,66.34,1780035,19164,66.277665,BUD
1/14/2022,67.69,67.91,67.1,67.8,1990719,23583,67.535156,BUD
1/18/2022,67.19,67.49,66.78,66.87,1108797,14223,67.058099,BUD
1/19/2022,66.13,66.43,65.7,65.9,1079721,14897,66.046508,BUD
1/20/2022,65.93,66.51,65.4875,65.59,713156,11625,66.023428,BUD
1/21/2022,65.95,66.07,65.01,65.13,1423700,15773,65.423159,BUD
1/24/2022,64.18,64.79,63.26,64.67,1588979,20819,64.06037,BUD
1/25/2022,64.24,65.2,63.425,64.68,1264245,15343,64.459542,BUD
1/26/2022,64.91,65.12,63.12,63.58,1427825,16887,64.094539,BUD
1/27/2022,64.41,64.73,63.44,63.79,1201448,17628,64.096008,BUD
1/28/2022,61.92,62.95,61.84,62.88,1383338,16457,62.337556,BUD
1/31/2022,61.63,63.09,61.44,63.07,1407824,16935,62.569916,BUD
2/1/2022,64.01,64.21,63.22,63.67,1014363,12667,63.641556,BUD
2/2/2022,64.33,64.41,63.35,63.86,1043629,12434,63.893573,BUD
2/3/2022,62.25,62.45,61.65,61.75,1293922,13886,61.964767,BUD
2/4/2022,60.94,61.51,60.59,61.15,1078185,11257,61.081673,BUD
2/7/2022,61.05,62.01,61.05,61.49,1217871,13639,61.608427,BUD
2/8/2022,61.83,62.45,61.56,62.07,744866,10026,62.107362,BUD
2/9/2022,61.96,62,61.63,61.86,840524,10077,61.850983,BUD
2/10/2022,63.07,64.7,62.99,63.68,1970418,21701,63.950117,BUD
2/11/2022,63.3,63.92,62.23,62.57,1303624,17979,63.050424,BUD
2/14/2022,62.5,62.55,61.28,61.8,973006,14751,61.72705,BUD
2/15/2022,62.11,62.81,62.07,62.59,714436,11221,62.526009,BUD
2/16/2022,63.74,64.24,63.55,64.22,1081471,13813,63.933811,BUD
2/17/2022,63.49,63.71,62.97,63.16,842294,10277,63.344701,BUD
2/18/2022,63.55,63.69,62.7,63.05,986940,12630,63.07975,BUD
2/22/2022,61.5,62.12,61.03,61.43,1239700,14411,61.573472,BUD
2/23/2022,63.68,63.85,62.1,62.65,1753403,21151,62.871803,BUD
2/24/2022,60.42,62.16,59.7001,62.04,2332136,27882,60.962062,BUD
